Frequency,Timestamp
4000175.0,175.0,3500.0,2022-10-03 08:44:30.713295
4000175.0,175.0,3500.0,2022-10-03 08:44:30.822178
4000175.0,175.0,3500.0,2022-10-03 08:44:30.931782
4000175.0,175.0,3500.0,2022-10-03 08:44:31.041623
4000175.0,175.0,3500.0,2022-10-03 08:44:31.150222
4000175.0,175.0,3500.0,2022-10-03 08:44:31.258801
4000175.0,175.0,3500.0,2022-10-03 08:44:31.370497
4000175.0,175.0,3500.0,2022-10-03 08:44:31.478593
4000175.0,175.0,3500.0,2022-10-03 08:44:31.587871
4000154.0,154.0,3080.0,2022-10-03 08:44:31.698592
4000154.0,154.0,3080.0,2022-10-03 08:44:31.807996
4000154.0,154.0,3080.0,2022-10-03 08:44:31.915189
4000154.0,154.0,3080.0,2022-10-03 08:44:32.027416
4000154.0,154.0,3080.0,2022-10-03 08:44:32.136345
4000154.0,154.0,3080.0,2022-10-03 08:44:32.247200
4000154.0,154.0,3080.0,2022-10-03 08:44:32.356200
4000154.0,154.0,3080.0,2022-10-03 08:44:32.463865
4000154.0,154.0,3080.0,2022-10-03 08:44:32.571631
4000165.0,165.0,3300.0,2022-10-03 08:44:32.681196
4000165.0,165.0,3300.0,2022-10-03 08:44:32.793456
4000165.0,165.0,3300.0,2022-10-03 08:44:32.899113
4000165.0,165.0,3300.0,2022-10-03 08:44:33.010278
4000165.0,165.0,3300.0,2022-10-03 08:44:33.117742
4000165.0,165.0,3300.0,2022-10-03 08:44:33.228381
4000165.0,165.0,3300.0,2022-10-03 08:44:33.338183
4000165.0,165.0,3300.0,2022-10-03 08:44:33.446037
4000165.0,165.0,3300.0,2022-10-03 08:44:33.556417
4000165.0,165.0,3300.0,2022-10-03 08:44:33.667257
4000165.0,165.0,3300.0,2022-10-03 08:44:33.774480
4000165.0,165.0,3300.0,2022-10-03 08:44:33.883487
4000165.0,165.0,3300.0,2022-10-03 08:44:33.994892
4000165.0,165.0,3300.0,2022-10-03 08:44:34.106123
4000165.0,165.0,3300.0,2022-10-03 08:44:34.214056
4000165.0,165.0,3300.0,2022-10-03 08:44:34.322341
4000165.0,165.0,3300.0,2022-10-03 08:44:34.431193
4000165.0,165.0,3300.0,2022-10-03 08:44:34.539717
4000165.0,165.0,3300.0,2022-10-03 08:44:34.652710
4000165.0,165.0,3300.0,2022-10-03 08:44:34.759917
4000165.0,165.0,3300.0,2022-10-03 08:44:34.871261
