4000165.0,165.0,3300.0,2022-10-03 09:22:28.602283
4000165.0,165.0,3300.0,2022-10-03 09:22:28.714320
4000165.0,165.0,3300.0,2022-10-03 09:22:28.824821
4000165.0,165.0,3300.0,2022-10-03 09:22:28.932560
4000165.0,165.0,3300.0,2022-10-03 09:22:29.040542
4000165.0,165.0,3300.0,2022-10-03 09:22:29.151324
4000165.0,165.0,3300.0,2022-10-03 09:22:29.261287
4000165.0,165.0,3300.0,2022-10-03 09:22:29.371159
4000165.0,165.0,3300.0,2022-10-03 09:22:29.477269
4000165.0,165.0,3300.0,2022-10-03 09:22:29.589415
4000165.0,165.0,3300.0,2022-10-03 09:22:29.698201
4000165.0,165.0,3300.0,2022-10-03 09:22:29.806239
4000165.0,165.0,3300.0,2022-10-03 09:22:29.916957
4000165.0,165.0,3300.0,2022-10-03 09:22:30.027819
4000165.0,165.0,3300.0,2022-10-03 09:22:30.134009
4000165.0,165.0,3300.0,2022-10-03 09:22:30.245292
4000165.0,165.0,3300.0,2022-10-03 09:22:30.356517
4000165.0,165.0,3300.0,2022-10-03 09:22:30.464500
4000165.0,165.0,3300.0,2022-10-03 09:22:30.572068
4000165.0,165.0,3300.0,2022-10-03 09:22:30.682313
4000165.0,165.0,3300.0,2022-10-03 09:22:30.790586
4000165.0,165.0,3300.0,2022-10-03 09:22:30.904039
4000165.0,165.0,3300.0,2022-10-03 09:22:31.009114
4000165.0,165.0,3300.0,2022-10-03 09:22:31.121627
4000165.0,165.0,3300.0,2022-10-03 09:22:31.229816
4000165.0,165.0,3300.0,2022-10-03 09:22:31.337399
4000165.0,165.0,3300.0,2022-10-03 09:22:31.446563
4000165.0,165.0,3300.0,2022-10-03 09:22:31.556046
4000166.0,166.0,3320.0,2022-10-03 09:22:31.667345
4000166.0,166.0,3320.0,2022-10-03 09:22:31.775587
4000166.0,166.0,3320.0,2022-10-03 09:22:31.886329
4000166.0,166.0,3320.0,2022-10-03 09:22:31.993036
4000166.0,166.0,3320.0,2022-10-03 09:22:32.104150
4000166.0,166.0,3320.0,2022-10-03 09:22:32.212871
4000166.0,166.0,3320.0,2022-10-03 09:22:32.321304
4000166.0,166.0,3320.0,2022-10-03 09:22:32.431216
4000166.0,166.0,3320.0,2022-10-03 09:22:32.540279
4000164.0,164.0,3280.0,2022-10-03 09:22:32.651743
4000164.0,164.0,3280.0,2022-10-03 09:22:32.759876
4000164.0,164.0,3280.0,2022-10-03 09:22:32.869431
4000164.0,164.0,3280.0,2022-10-03 09:22:32.979559
4000164.0,164.0,3280.0,2022-10-03 09:22:33.086910
4000164.0,164.0,3280.0,2022-10-03 09:22:33.197487
4000164.0,164.0,3280.0,2022-10-03 09:22:33.306858
4000164.0,164.0,3280.0,2022-10-03 09:22:33.416161
4000164.0,164.0,3280.0,2022-10-03 09:22:33.527689
4000164.0,164.0,3280.0,2022-10-03 09:22:33.633948
4000164.0,164.0,3280.0,2022-10-03 09:22:33.743217
4000164.0,164.0,3280.0,2022-10-03 09:22:33.853851
4000164.0,164.0,3280.0,2022-10-03 09:22:33.963444
4000164.0,164.0,3280.0,2022-10-03 09:22:34.072871
4000164.0,164.0,3280.0,2022-10-03 09:22:34.180266
4000164.0,164.0,3280.0,2022-10-03 09:22:34.292765
4000164.0,164.0,3280.0,2022-10-03 09:22:34.399360
4000164.0,164.0,3280.0,2022-10-03 09:22:34.511884
4000165.0,165.0,3300.0,2022-10-03 09:22:34.618632
4000165.0,165.0,3300.0,2022-10-03 09:22:34.728211
4000165.0,165.0,3300.0,2022-10-03 09:22:34.839877
4000165.0,165.0,3300.0,2022-10-03 09:22:34.948309
4000165.0,165.0,3300.0,2022-10-03 09:22:35.056354
4000165.0,165.0,3300.0,2022-10-03 09:22:35.168298
4000165.0,165.0,3300.0,2022-10-03 09:22:35.276094
4000165.0,165.0,3300.0,2022-10-03 09:22:35.385351
4000165.0,165.0,3300.0,2022-10-03 09:22:35.493162
4000165.0,165.0,3300.0,2022-10-03 09:22:35.604677
4000165.0,165.0,3300.0,2022-10-03 09:22:35.714826
4000165.0,165.0,3300.0,2022-10-03 09:22:35.823826
4000165.0,165.0,3300.0,2022-10-03 09:22:35.930680
4000165.0,165.0,3300.0,2022-10-03 09:22:36.042893
4000165.0,165.0,3300.0,2022-10-03 09:22:36.151275
4000165.0,165.0,3300.0,2022-10-03 09:22:36.261331
4000165.0,165.0,3300.0,2022-10-03 09:22:36.370841
4000165.0,165.0,3300.0,2022-10-03 09:22:36.478860
4000165.0,165.0,3300.0,2022-10-03 09:22:36.586438
4000165.0,165.0,3300.0,2022-10-03 09:22:36.697591
4000165.0,165.0,3300.0,2022-10-03 09:22:36.805436
4000165.0,165.0,3300.0,2022-10-03 09:22:36.919361
4000165.0,165.0,3300.0,2022-10-03 09:22:37.025317
4000165.0,165.0,3300.0,2022-10-03 09:22:37.137525
4000165.0,165.0,3300.0,2022-10-03 09:22:37.244833
4000165.0,165.0,3300.0,2022-10-03 09:22:37.354484
4000165.0,165.0,3300.0,2022-10-03 09:22:37.463174
4000165.0,165.0,3300.0,2022-10-03 09:22:37.571545
4000165.0,165.0,3300.0,2022-10-03 09:22:37.681202
4000165.0,165.0,3300.0,2022-10-03 09:22:37.790201
4000165.0,165.0,3300.0,2022-10-03 09:22:37.899303
4000165.0,165.0,3300.0,2022-10-03 09:22:38.011958
4000165.0,165.0,3300.0,2022-10-03 09:22:38.118169
4000165.0,165.0,3300.0,2022-10-03 09:22:38.229222
4000165.0,165.0,3300.0,2022-10-03 09:22:38.338250
4000165.0,165.0,3300.0,2022-10-03 09:22:38.448320
4000165.0,165.0,3300.0,2022-10-03 09:22:38.559402
4000164.0,164.0,3280.0,2022-10-03 09:22:38.666151
4000164.0,164.0,3280.0,2022-10-03 09:22:38.778025
4000164.0,164.0,3280.0,2022-10-03 09:22:38.887269
4000164.0,164.0,3280.0,2022-10-03 09:22:38.997201
4000164.0,164.0,3280.0,2022-10-03 09:22:39.106098
4000164.0,164.0,3280.0,2022-10-03 09:22:39.212085
4000164.0,164.0,3280.0,2022-10-03 09:22:39.322453
4000164.0,164.0,3280.0,2022-10-03 09:22:39.430261
4000164.0,164.0,3280.0,2022-10-03 09:22:39.541215
4000167.0,167.0,3340.0,2022-10-03 09:22:39.651102
4000167.0,167.0,3340.0,2022-10-03 09:22:39.763205
4000167.0,167.0,3340.0,2022-10-03 09:22:39.870679
4000167.0,167.0,3340.0,2022-10-03 09:22:39.979572
4000167.0,167.0,3340.0,2022-10-03 09:22:40.089467
4000167.0,167.0,3340.0,2022-10-03 09:22:40.199177
4000167.0,167.0,3340.0,2022-10-03 09:22:40.309685
4000167.0,167.0,3340.0,2022-10-03 09:22:40.416086
4000167.0,167.0,3340.0,2022-10-03 09:22:40.526225
3077428.0,-922572.0,-18451440.0,2022-10-03 09:22:40.635809
3077428.0,-922572.0,-18451440.0,2022-10-03 09:22:40.743067
3077428.0,-922572.0,-18451440.0,2022-10-03 09:22:40.853546
3077428.0,-922572.0,-18451440.0,2022-10-03 09:22:40.961735
3077428.0,-922572.0,-18451440.0,2022-10-03 09:22:41.071250
3077428.0,-922572.0,-18451440.0,2022-10-03 09:22:41.183802
3077428.0,-922572.0,-18451440.0,2022-10-03 09:22:41.290196
3077428.0,-922572.0,-18451440.0,2022-10-03 09:22:41.402181
3077428.0,-922572.0,-18451440.0,2022-10-03 09:22:41.510283
615649.0,-3384351.0,-67687020.0,2022-10-03 09:22:41.618156
615649.0,-3384351.0,-67687020.0,2022-10-03 09:22:41.728932
615649.0,-3384351.0,-67687020.0,2022-10-03 09:22:41.837813
615649.0,-3384351.0,-67687020.0,2022-10-03 09:22:41.948414
615649.0,-3384351.0,-67687020.0,2022-10-03 09:22:42.055834
615649.0,-3384351.0,-67687020.0,2022-10-03 09:22:42.166119
615649.0,-3384351.0,-67687020.0,2022-10-03 09:22:42.275391
615649.0,-3384351.0,-67687020.0,2022-10-03 09:22:42.384972
615649.0,-3384351.0,-67687020.0,2022-10-03 09:22:42.493542
627261.0,-3372739.0,-67454780.0,2022-10-03 09:22:42.602454
627261.0,-3372739.0,-67454780.0,2022-10-03 09:22:42.712076
627261.0,-3372739.0,-67454780.0,2022-10-03 09:22:42.824152
627261.0,-3372739.0,-67454780.0,2022-10-03 09:22:42.934558
627261.0,-3372739.0,-67454780.0,2022-10-03 09:22:43.041283
627261.0,-3372739.0,-67454780.0,2022-10-03 09:22:43.151178
627261.0,-3372739.0,-67454780.0,2022-10-03 09:22:43.259871
627261.0,-3372739.0,-67454780.0,2022-10-03 09:22:43.370782
627261.0,-3372739.0,-67454780.0,2022-10-03 09:22:43.477352
4000164.0,164.0,3280.0,2022-10-03 09:22:43.587094
4000164.0,164.0,3280.0,2022-10-03 09:22:43.697604
4000164.0,164.0,3280.0,2022-10-03 09:22:43.808180
